id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Shuttleworthia,1.1336168176332366,0.04843969156230751,-0.8837374450833645,-0.6056119194824454
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7a,0.2456354116708992,-0.12840669910014582,-0.2594060170492143,-0.30805929887366723
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.33036519770961925,1.3250300598648102,0.5678321312866403,0.4430905453775603
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus,-0.10401534447574848,0.9335065264309123,0.1392862017480198,1.0838929224218523
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma,0.05692844676766108,0.5110192435658811,0.41631886860966727,0.2685600675428639
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea,1.742470685080662,-0.6378165327833238,-0.48689524718503707,-0.48972444900287215
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales,0.034614091636240116,-0.04349850088207505,0.31285971663501444,0.0578377695541884
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__,0.2004368992965933,0.8572014439137406,0.4835193918797207,0.5644744981898805
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus,0.26487260093564463,0.11907893229330421,-0.30177438241136545,0.8441661181438849
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__uncultured,1.0945147833603526,0.3296257154989024,-0.32879332640079106,0.43467807999549557
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;__,0.1039288096922348,0.6617939561324045,0.021619687148056038,0.31277893944549673
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Wolinella,0.09057567042978236,-0.024429520235628083,-0.2691381191083139,-0.09484201714226649
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella,0.10392880969223466,0.21871227624807324,-0.17263002950395528,-0.3297359963468844
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,0.005845884391062053,0.4879668777046978,-0.12947771863618818,-0.3009677891017063
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;__;__,0.0058458843910620395,-0.2980516280425187,0.005924791418922368,-0.06159320196260412
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium,0.2788487951731605,-0.23093480065840155,0.5193904668364605,0.9350561402145889
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0.005845884391062206,-0.04956096306371882,-0.032182211183422585,0.6331884611592947
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002,-0.10401534447574921,-0.1881903991757074,0.060855405852328334,0.7438653956842602
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia,-0.10401534447574914,0.15520832127280712,-0.019616489769376723,0.5606644248445329
